username,entry_id,slug,name,rewatched,rating,liked,reviewed,date,page_url,page_no
sverlaan,165229728,shanghai-noon,Shanghai Noon,False,4.0,False,False,2016-03-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229726,gone-2012,Gone,False,3.0,False,False,2016-03-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229633,the-expendables,The Expendables,False,4.0,False,False,2016-03-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229612,exam,Exam,False,4.0,False,False,2016-03-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229594,the-emperors-new-groove,The Emperor's New Groove,False,3.0,False,False,2016-03-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229561,a-nightmare-on-elm-street-2010,A Nightmare on Elm Street,False,3.0,False,False,2016-03-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229570,the-edge,The Edge,False,4.5,False,False,2016-03-24T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165230190,grave-of-the-fireflies,Grave of the Fireflies,False,4.5,True,False,2016-03-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229608,kick-ass,Kick-Ass,False,3.5,False,False,2016-03-18T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165230102,into-the-wild,Into the Wild,False,3.5,False,False,2016-03-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229984,deja-vu,Déjà Vu,False,3.0,False,False,2016-03-12T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229911,ong-bak,Ong-Bak,False,3.5,False,False,2016-03-09T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229647,training-day,Training Day,False,3.5,False,False,2016-02-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229818,finding-nemo,Finding Nemo,False,4.0,False,False,2016-02-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229505,up,Up,False,4.0,False,False,2016-02-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229856,harry-potter-and-the-prisoner-of-azkaban,Harry Potter and the Prisoner of Azkaban,False,5.0,True,False,2016-01-28T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229953,spider-man-3,Spider-Man 3,False,4.0,True,False,2016-01-13T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165230171,unthinkable,Unthinkable,False,4.0,False,False,2015-12-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165230170,the-boy-in-the-striped-pyjamas,The Boy in the Striped Pyjamas,False,3.5,False,False,2015-12-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165230016,disturbia,Disturbia,False,4.0,False,False,2015-12-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229904,the-machinist,The Machinist,False,3.5,False,False,2015-12-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229658,spider-man,Spider-Man,False,4.0,False,False,2015-12-26T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165230128,raging-bull,Raging Bull,False,3.5,False,False,2015-12-22T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229990,pans-labyrinth,Pan's Labyrinth,False,5.0,True,False,2015-12-22T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165230157,the-terminator,The Terminator,False,3.5,False,False,2015-12-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229557,fargo,Fargo,False,5.0,False,False,2015-12-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165230019,wanted-2008,Wanted,False,3.0,False,False,2015-11-29T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165230009,21,21,False,4.0,False,False,2015-11-29T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/19/,19
sverlaan,165229779,gone-girl,Gone Girl,False,5.0,True,False,2015-11-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229742,flight,Flight,False,3.5,False,False,2015-10-29T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230008,no-country-for-old-men,No Country for Old Men,False,5.0,True,False,2015-10-23T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229645,prisoners,Prisoners,False,5.0,True,False,2015-10-23T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229915,iron-man-2008,Iron Man,False,4.5,False,False,2015-10-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229909,the-martian,The Martian,False,4.0,False,False,2015-10-10T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229622,the-iron-giant,The Iron Giant,False,4.0,False,False,2015-08-29T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229836,furious-7,Furious 7,False,4.0,False,False,2015-08-08T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229865,city-of-god,City of God,False,3.5,True,False,2015-08-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229910,indiana-jones-and-the-kingdom-of-the-crystal-skull,Indiana Jones and the Kingdom of the Crystal Skull,False,3.0,False,False,2015-08-03T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230142,et-the-extra-terrestrial,E.T. the Extra-Terrestrial,False,4.0,False,False,2015-08-02T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229957,300,300,False,4.0,False,False,2015-08-02T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229675,fast-five,Fast Five,False,4.5,False,False,2015-08-01T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229784,enemy,Enemy,False,4.0,False,False,2015-07-28T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229503,silver-linings-playbook,Silver Linings Playbook,False,3.5,False,False,2015-07-20T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,363297749,the-little-mermaid,The Little Mermaid,False,3.5,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,363297724,13,13,False,,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230063,the-jungle-book,The Jungle Book,False,3.5,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229985,inside-man,Inside Man,False,4.0,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229859,shark-tale,Shark Tale,False,3.0,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229752,mama-2013,Mama,False,2.0,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229730,end-of-watch,End of Watch,False,3.5,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229714,setup,Setup,False,2.0,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229592,tarzan,Tarzan,False,3.5,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229538,bad-boys-1995,Bad Boys,False,3.0,False,False,2015-07-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,363297559,romeo-must-die,Romeo Must Die,False,,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,363297546,gi-joe-retaliation,G.I. Joe: Retaliation,False,2.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230195,a-perfect-getaway,A Perfect Getaway,False,2.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230182,salt-2010,Salt,False,2.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230172,platoon,Platoon,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230163,how-to-train-your-dragon,How to Train Your Dragon,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230158,snitch,Snitch,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230153,the-karate-kid,The Karate Kid,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230144,the-avengers-2012,The Avengers,False,4.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230134,shooter,Shooter,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230123,scary-movie-5,Scary Movie 5,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165230025,war,War,False,,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229998,the-fast-and-the-furious-tokyo-drift,The Fast and the Furious: Tokyo Drift,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229992,x-men-origins-wolverine,X-Men Origins: Wolverine,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229976,pirates-of-the-caribbean-at-worlds-end,Pirates of the Caribbean: At World's End,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229929,ratatouille,Ratatouille,False,4.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229922,into-the-blue,Into the Blue,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229901,elektra,Elektra,False,2.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229896,madagascar,Madagascar,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229890,i-robot,"I, Robot",False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229878,troy,Troy,False,4.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229864,cars,Cars,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229855,shanghai-knights,Shanghai Knights,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229852,xxx,xXx,False,2.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229846,the-transporter,The Transporter,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/20/,20
sverlaan,165229845,rush-hour-3,Rush Hour 3,False,,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229823,the-one,The One,False,,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229816,the-bourne-identity-2002,The Bourne Identity,False,4.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229812,swat,S.W.A.T.,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229792,need-for-speed,Need for Speed,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229786,the-fast-and-the-furious-2001,The Fast and the Furious,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229743,the-call-2013,The Call,False,4.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229725,phone-booth,Phone Booth,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229719,the-perfect-storm,The Perfect Storm,False,,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229718,the-expendables-2,The Expendables 2,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229716,scary-movie-2000,Scary Movie,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229701,trespass-2011,Trespass,False,,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229697,now-you-see-me,Now You See Me,False,2.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229690,the-dictator-2012,The Dictator,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229689,in-time,In Time,False,2.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229678,the-grey,The Grey,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229677,safe-house-2012,Safe House,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229655,killer-elite,Killer Elite,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229653,faster-2010,Faster,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229650,the-hangover-part-ii,The Hangover Part II,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229649,unknown-2011,Unknown,False,2.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229648,taken-2,Taken 2,False,2.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229641,the-other-guys,The Other Guys,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229626,iron-man-3,Iron Man 3,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229624,pirates-of-the-caribbean-on-stranger-tides,Pirates of the Caribbean: On Stranger Tides,False,2.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229623,blitz,Blitz,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229618,who-am-i,Who Am I?,False,,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229616,scream-4,Scream 4,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229607,red-2010,RED,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229604,mission-impossible-ghost-protocol,Mission: Impossible – Ghost Protocol,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229603,iron-man-2,Iron Man 2,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229597,escape-plan,Escape Plan,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229593,x-men,X-Men,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229590,rush-hour,Rush Hour,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229567,the-big-lebowski,The Big Lebowski,False,3.5,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229556,black-mask,Black Mask,False,,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229542,transporter-3,Transporter 3,False,3.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229533,drunken-master-ii,Drunken Master II,False,,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229530,speed,Speed,False,4.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229522,lone-survivor,Lone Survivor,False,4.0,False,False,2015-07-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229913,jurassic-world,Jurassic World,False,3.5,False,False,2015-06-24T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165230202,the-godfather-part-iii,The Godfather Part III,False,3.5,False,False,2015-06-16T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165230076,the-godfather,The Godfather,False,5.0,True,False,2015-06-16T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165230087,the-godfather-part-ii,The Godfather Part II,False,5.0,False,False,2015-06-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165230184,source-code,Source Code,False,4.0,False,False,2015-05-19T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229519,schindlers-list,Schindler's List,False,5.0,True,False,2015-05-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229826,locke,Locke,False,4.0,True,False,2015-04-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229703,american-beauty,American Beauty,False,5.0,True,False,2015-04-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165230002,there-will-be-blood,There Will Be Blood,False,5.0,True,False,2015-03-27T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165230064,2001-a-space-odyssey,2001: A Space Odyssey,False,5.0,True,False,2015-03-07T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/21/,21
sverlaan,165229584,the-truman-show,The Truman Show,False,5.0,True,False,2015-02-25T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229947,the-departed,The Departed,False,5.0,True,False,2015-02-24T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229537,apollo-13,Apollo 13,False,3.5,False,False,2015-02-21T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229643,the-hunger-games,The Hunger Games,False,3.5,False,False,2015-02-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229636,the-dark-knight-rises,The Dark Knight Rises,False,5.0,False,False,2015-02-15T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229815,whiplash-2014,Whiplash,False,5.0,True,False,2015-02-08T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165230132,interstellar,Interstellar,False,5.0,True,False,2015-01-29T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229986,life-of-pi,Life of Pi,False,5.0,True,False,2015-01-08T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165230205,goodfellas,GoodFellas,False,5.0,True,False,2015-01-06T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229729,django-unchained,Django Unchained,False,5.0,True,False,2014-12-30T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165230014,the-prestige,The Prestige,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229882,eternal-sunshine-of-the-spotless-mind,Eternal Sunshine of the Spotless Mind,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229817,catch-me-if-you-can-2002,Catch Me If You Can,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229762,memento,Memento,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229700,the-sixth-sense,The Sixth Sense,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229640,inception,Inception,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229639,fight-club,Fight Club,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229620,the-social-network,The Social Network,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229587,the-green-mile,The Green Mile,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229551,se7en,Se7en,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
sverlaan,165229529,the-shawshank-redemption,The Shawshank Redemption,False,5.0,True,False,2014-11-05T00:00:00.000000Z,https://letterboxd.com/sverlaan/films/diary/page/22/,22
flrz,1306996654,the-human-condition-ii-road-to-eternity,The Human Condition II: Road to Eternity,False,4.5,False,False,2026-05-05T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1306996491,fireworks-1997,Fireworks,False,3.5,False,False,2026-05-03T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1302401035,the-golden-spurtle,The Golden Spurtle,True,5.0,False,True,2026-05-02T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1300966066,long-live-the-queen,Long Live the Queen,False,3.0,False,True,2026-05-01T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1299752657,before-sunrise,Before Sunrise,True,5.0,False,True,2026-04-29T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1297861118,the-last-days-of-emma-blank,The Last Days of Emma Blank,False,4.0,False,False,2026-04-28T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1290995787,the-dream-of-a-ridiculous-man,The Dream of a Ridiculous Man,False,,False,False,2026-04-23T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1289037768,the-trial,The Trial,False,4.0,False,True,2026-04-21T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1287882381,little-women-2019,Little Women,False,3.0,False,True,2026-04-19T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1281492538,dead-man,Dead Man,False,4.5,False,True,2026-04-14T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1279356105,the-father-2020,The Father,False,4.0,False,True,2026-04-12T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1277511552,how-not-to-get-your-bike-stolen,How Not to Get Your Bike Stolen,False,4.5,False,True,2026-04-12T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1276305706,gorillaz-present-the-mountain-the-moon-cave,"Gorillaz Present: The Mountain, The Moon Cave and The Sad God",False,4.0,False,False,2026-04-07T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1276305223,chess-ham,Chess Ham,False,3.5,False,False,2026-04-07T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1276304957,the-god-man-2025,The God Man,False,3.0,False,False,2026-04-07T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1276303969,two-people-exchanging-saliva,Two People Exchanging Saliva,False,4.0,False,False,2026-04-07T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1276303182,other-side-of-the-box,Other Side of the Box,False,2.5,False,False,2026-04-07T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1269885762,groener-gras,Groener Gras,False,5.0,False,True,2026-04-05T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1263951969,i-swear,I Swear,False,5.0,False,False,2026-04-02T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1263521176,killer-klowns-from-outer-space,Killer Klowns from Outer Space,False,4.0,False,True,2026-04-01T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1260248331,north-of-the-sun,North of the Sun,False,5.0,False,True,2026-03-30T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1258206316,get-real-dude,Get Real Dude,False,,False,False,2026-03-29T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
flrz,1258162415,jarressey,Jarressey,False,3.5,False,False,2026-03-29T00:00:00.000000Z,https://letterboxd.com/flrz/films/diary/page/1/,1
